user_id,device,group,converted
1069,Desktop,Control,0
1070,Desktop,Control,0
1071,Desktop,Treatment,0
1072,Desktop,Treatment,0
1073,Desktop,Control,0
1074,Desktop,Control,0
1075,Mobile,Treatment,0
1076,Desktop,Treatment,1
1077,Desktop,Treatment,0
1078,Desktop,Control,0
1079,Desktop,Treatment,0
1080,Mobile,Control,0
1081,Desktop,Treatment,0
1082,Desktop,Control,0
1083,Desktop,Control,0
1084,Mobile,Control,0
1085,Mobile,Treatment,0
1086,Desktop,Treatment,0
1087,Desktop,Treatment,0
1088,Desktop,Control,0
1089,Mobile,Control,0
1090,Desktop,Treatment,0
1091,Mobile,Control,0
1092,Desktop,Treatment,0
1093,Desktop,Control,0
1094,Desktop,Control,1
1095,Desktop,Treatment,0
1096,Desktop,Treatment,0
1097,Desktop,Treatment,0
1098,Desktop,Treatment,0
1099,Desktop,Treatment,1
1100,Desktop,Treatment,0
1101,Desktop,Treatment,0
1102,Mobile,Treatment,0
1103,Mobile,Control,0
1104,Mobile,Treatment,0
1105,Mobile,Treatment,0
1106,Desktop,Treatment,0
1107,Desktop,Control,0
1108,Desktop,Control,0
1109,Desktop,Control,0
1110,Desktop,Treatment,0
1111,Mobile,Control,0
1112,Desktop,Control,0
1113,Desktop,Control,1
1114,Desktop,Control,0
1115,Desktop,Control,1
1116,Desktop,Control,1
1117,Desktop,Control,1
1118,Mobile,Control,0
1119,Desktop,Control,1
1120,Desktop,Control,0
1121,Mobile,Treatment,0
1122,Mobile,Control,0
1123,Mobile,Treatment,0
1124,Mobile,Treatment,0
1125,Desktop,Treatment,0
1126,Desktop,Control,0
1127,Desktop,Control,0
1128,Desktop,Control,0
1129,Desktop,Treatment,0
1130,Desktop,Treatment,0
1131,Desktop,Control,0
1132,Desktop,Treatment,1
1133,Desktop,Treatment,0
1134,Desktop,Treatment,0
1135,Desktop,Treatment,0
1136,Desktop,Control,0
1137,Mobile,Treatment,0
1138,Desktop,Control,0
1139,Desktop,Treatment,0
1140,Desktop,Control,0
1141,Mobile,Treatment,0
1142,Desktop,Treatment,0
1143,Desktop,Treatment,0
1144,Desktop,Control,0
1145,Desktop,Control,0
1146,Mobile,Control,0
1147,Desktop,Control,0
1148,Desktop,Treatment,0
1149,Mobile,Control,0
1150,Mobile,Treatment,0
1151,Desktop,Treatment,0
1152,Mobile,Control,1
1153,Desktop,Control,1
1154,Desktop,Control,0
1155,Desktop,Control,0
1156,Desktop,Control,0
1157,Desktop,Control,0
1158,Mobile,Control,0
1159,Mobile,Treatment,0
1160,Desktop,Treatment,0
1161,Mobile,Control,0
1162,Desktop,Control,1
1163,Desktop,Treatment,0
1164,Desktop,Treatment,0
1165,Desktop,Control,0
1166,Mobile,Control,0
1167,Mobile,Control,0
1168,Desktop,Treatment,0
1169,Desktop,Treatment,0
1170,Desktop,Treatment,0
1171,Desktop,Control,0
1172,Mobile,Treatment,0
1173,Desktop,Treatment,0
1174,Desktop,Treatment,0
1175,Desktop,Control,0
1176,Desktop,Control,0
1177,Desktop,Control,0
1178,Desktop,Control,0
1179,Desktop,Treatment,0
1180,Desktop,Treatment,1
1181,Mobile,Treatment,0
1182,Desktop,Treatment,0
1183,Desktop,Control,0
1184,Mobile,Treatment,0
1185,Desktop,Treatment,0
1186,Mobile,Treatment,0
1187,Desktop,Control,1
1188,Desktop,Control,0
1189,Desktop,Control,0
1190,Desktop,Treatment,0
1191,Desktop,Treatment,0
1192,Desktop,Control,0
1193,Desktop,Treatment,0
1194,Desktop,Control,0
1195,Desktop,Control,0
1196,Mobile,Treatment,0
1197,Mobile,Treatment,0
1198,Mobile,Control,0
1199,Desktop,Treatment,0
1200,Desktop,Treatment,1
1201,Desktop,Control,0
1202,Desktop,Control,0
1203,Desktop,Control,1
1204,Desktop,Treatment,0
1205,Desktop,Treatment,0
1206,Desktop,Treatment,0
1207,Desktop,Treatment,0
1208,Desktop,Control,0
1209,Desktop,Treatment,0
1210,Mobile,Control,0
1211,Desktop,Treatment,0
1212,Desktop,Control,0
1213,Desktop,Treatment,0
1214,Desktop,Treatment,0
1215,Desktop,Control,0
1216,Desktop,Treatment,1
1217,Desktop,Treatment,1
1218,Desktop,Control,0
1219,Desktop,Treatment,0
1220,Desktop,Control,0
1221,Mobile,Treatment,0
1222,Desktop,Treatment,0
1223,Desktop,Control,0
1224,Mobile,Treatment,0
1225,Desktop,Treatment,1
1226,Desktop,Treatment,0
1227,Desktop,Treatment,0
1228,Desktop,Control,1
1229,Mobile,Treatment,0
1230,Desktop,Control,0
1231,Mobile,Control,0
1232,Desktop,Treatment,1
1233,Desktop,Treatment,0
1234,Desktop,Control,0
1235,Desktop,Treatment,0
1236,Desktop,Control,0
1237,Mobile,Control,0
1238,Desktop,Control,0
1239,Mobile,Treatment,0
1240,Desktop,Treatment,0
1241,Mobile,Control,0
1242,Desktop,Treatment,0
1243,Desktop,Treatment,0
1244,Mobile,Treatment,0
1245,Desktop,Control,0
1246,Desktop,Control,0
1247,Desktop,Control,0
1248,Desktop,Control,0
1249,Mobile,Treatment,0
1250,Desktop,Control,0
1251,Desktop,Treatment,1
1252,Desktop,Control,0
1253,Desktop,Treatment,1
1254,Desktop,Control,0
1255,Desktop,Treatment,0
1256,Desktop,Control,0
1257,Desktop,Control,1
1258,Desktop,Treatment,0
1259,Desktop,Control,0
1260,Desktop,Control,0
1261,Desktop,Treatment,0
1262,Desktop,Treatment,1
1263,Desktop,Treatment,0
1264,Desktop,Control,0
1265,Desktop,Control,0
1266,Desktop,Treatment,0
1267,Desktop,Treatment,0
1268,Desktop,Control,0
1269,Desktop,Control,0
1270,Desktop,Treatment,0
1271,Desktop,Treatment,0
1272,Mobile,Treatment,0
1273,Desktop,Control,0
1274,Desktop,Control,1
1275,Desktop,Control,0
1276,Desktop,Treatment,0
1277,Desktop,Control,0
1278,Mobile,Treatment,0
1279,Desktop,Control,1
1280,Desktop,Treatment,0
1281,Desktop,Treatment,0
1282,Desktop,Treatment,0
1283,Desktop,Control,0
1284,Desktop,Control,0
1285,Desktop,Treatment,0
1286,Desktop,Treatment,0
1287,Desktop,Control,0
1288,Desktop,Control,0
1289,Desktop,Control,0
1290,Desktop,Treatment,0
1291,Desktop,Treatment,0
1292,Desktop,Treatment,0
1293,Desktop,Control,1
1294,Desktop,Treatment,0
1295,Mobile,Control,0
1296,Desktop,Control,0
1297,Desktop,Treatment,0
1298,Desktop,Control,0
1299,Desktop,Treatment,0
1300,Desktop,Treatment,0
1301,Desktop,Treatment,0
1302,Mobile,Control,0
1303,Desktop,Treatment,0
1304,Desktop,Control,0
1305,Desktop,Treatment,0
1306,Mobile,Treatment,0
1307,Desktop,Control,0
1308,Mobile,Treatment,0
1309,Desktop,Treatment,0
1310,Mobile,Treatment,0
1311,Desktop,Control,0
1312,Mobile,Control,0
1313,Desktop,Treatment,0
1314,Mobile,Treatment,0
1315,Desktop,Control,0
1316,Desktop,Control,0
1317,Desktop,Control,0
1318,Desktop,Control,0
1319,Desktop,Control,0
1320,Desktop,Control,0
1321,Desktop,Treatment,1
1322,Desktop,Treatment,1
1323,Mobile,Control,1
1324,Desktop,Treatment,0
1325,Mobile,Treatment,0
1326,Desktop,Control,0
1327,Desktop,Control,0
1328,Desktop,Control,0
1329,Desktop,Treatment,1
1330,Desktop,Treatment,0
1331,Desktop,Control,0
1332,Desktop,Control,0
1333,Desktop,Control,0
1334,Mobile,Control,0
1335,Mobile,Treatment,0
1336,Desktop,Treatment,0
1337,Desktop,Control,0
1338,Desktop,Treatment,0
1339,Desktop,Control,0
1340,Desktop,Treatment,1
1341,Desktop,Control,0
1342,Desktop,Control,0
1343,Mobile,Control,0
1344,Desktop,Treatment,0
1345,Desktop,Control,0
1346,Desktop,Treatment,0
1347,Desktop,Control,1
1348,Desktop,Control,0
1349,Mobile,Treatment,0
1350,Desktop,Control,0
1351,Mobile,Treatment,0
1352,Desktop,Treatment,1
1353,Desktop,Control,0
1354,Desktop,Treatment,0
1355,Desktop,Control,1
1356,Mobile,Control,0
1357,Mobile,Treatment,0
1358,Desktop,Control,0
1359,Desktop,Control,0
1360,Desktop,Control,0
1361,Mobile,Treatment,0
1362,Desktop,Treatment,0
1363,Desktop,Control,0
1364,Desktop,Control,0
1365,Desktop,Control,0
1366,Desktop,Treatment,0
1367,Desktop,Treatment,1
1368,Mobile,Control,0
1369,Desktop,Control,0
1370,Desktop,Treatment,0
1371,Mobile,Treatment,0
1372,Desktop,Control,0
1373,Mobile,Treatment,0
1374,Desktop,Treatment,1
1375,Desktop,Treatment,1
1376,Mobile,Treatment,0
1377,Desktop,Treatment,0
1378,Desktop,Treatment,0
1379,Desktop,Control,0
1380,Desktop,Control,0
1381,Desktop,Treatment,0
1382,Desktop,Control,0
1383,Mobile,Control,0
1384,Desktop,Control,0
1385,Desktop,Control,0
1386,Desktop,Treatment,0
1387,Desktop,Control,0
1388,Desktop,Treatment,1
1389,Mobile,Control,0
1390,Desktop,Treatment,1
1391,Desktop,Treatment,0
1392,Desktop,Treatment,0
1393,Desktop,Treatment,0
1394,Desktop,Control,0
1395,Desktop,Control,0
1396,Mobile,Control,0
1397,Desktop,Control,0
1398,Desktop,Treatment,0
1399,Desktop,Control,0
1400,Desktop,Treatment,0
1401,Desktop,Control,0
1402,Desktop,Control,0
1403,Desktop,Treatment,0
1404,Desktop,Treatment,0
1405,Desktop,Control,0
1406,Desktop,Treatment,0
1407,Mobile,Treatment,0
1408,Mobile,Control,0
1409,Desktop,Treatment,0
1410,Mobile,Control,0
1411,Desktop,Treatment,0
1412,Desktop,Control,0
1413,Desktop,Control,0
1414,Desktop,Treatment,0
1415,Desktop,Treatment,0
1416,Mobile,Treatment,0
1417,Desktop,Treatment,1
1418,Desktop,Control,0
1419,Desktop,Control,0
1420,Mobile,Treatment,0
1421,Desktop,Treatment,0
1422,Desktop,Control,0
1423,Desktop,Control,1
1424,Desktop,Treatment,0
1425,Mobile,Control,0
1426,Mobile,Treatment,0
1427,Desktop,Control,0
1428,Mobile,Treatment,0
1429,Desktop,Treatment,0
1430,Mobile,Treatment,0
1431,Desktop,Control,0
1432,Desktop,Control,0
1433,Desktop,Treatment,0
1434,Desktop,Treatment,0
1435,Desktop,Control,0
1436,Desktop,Control,0
1437,Desktop,Control,0
1438,Desktop,Treatment,0
1439,Desktop,Control,0
1440,Desktop,Treatment,0
1441,Mobile,Treatment,0
1442,Desktop,Control,1
1443,Desktop,Treatment,0
1444,Desktop,Control,0
1445,Mobile,Control,0
1446,Desktop,Control,0
1447,Desktop,Treatment,0
1448,Mobile,Treatment,0
1449,Mobile,Treatment,0
1450,Desktop,Control,0
1451,Desktop,Control,0
1452,Desktop,Control,0
1453,Mobile,Treatment,0
1454,Desktop,Treatment,0
1455,Desktop,Control,0
1456,Mobile,Treatment,0
1457,Desktop,Control,0
1458,Desktop,Treatment,0
1459,Desktop,Treatment,0
1460,Desktop,Treatment,0
1461,Desktop,Control,0
1462,Desktop,Control,0
1463,Desktop,Control,0
1464,Desktop,Treatment,0
1465,Mobile,Control,0
1466,Desktop,Treatment,0
1467,Mobile,Treatment,0
1468,Desktop,Treatment,1
1469,Mobile,Control,0
1470,Desktop,Treatment,0
1471,Desktop,Control,0
1472,Desktop,Treatment,1
1473,Mobile,Control,0
1474,Desktop,Treatment,0
1475,Desktop,Treatment,1
1476,Desktop,Treatment,0
1477,Mobile,Treatment,0
1478,Desktop,Treatment,0
1479,Desktop,Treatment,0
1480,Desktop,Treatment,1
1481,Mobile,Treatment,0
1482,Desktop,Treatment,0
1483,Desktop,Control,0
1484,Desktop,Control,0
1485,Desktop,Control,0
1486,Desktop,Treatment,0
1487,Desktop,Treatment,0
1488,Desktop,Treatment,1
1489,Desktop,Treatment,0
1490,Desktop,Control,0
1491,Desktop,Control,0
1492,Desktop,Treatment,0
1493,Desktop,Control,1
1494,Desktop,Treatment,0
1495,Desktop,Treatment,0
1496,Desktop,Control,0
1497,Desktop,Treatment,0
1498,Desktop,Treatment,0
1499,Desktop,Control,0
1500,Mobile,Control,0
1501,Desktop,Control,0
1502,Desktop,Treatment,0
1503,Desktop,Treatment,1
1504,Desktop,Control,0
1505,Desktop,Control,0
1506,Desktop,Control,1
1507,Desktop,Treatment,0
1508,Desktop,Treatment,0
1509,Desktop,Treatment,0
1510,Desktop,Control,1
1511,Mobile,Treatment,0
1512,Desktop,Treatment,0
1513,Mobile,Treatment,1
1514,Desktop,Control,1
1515,Desktop,Treatment,0
1516,Desktop,Treatment,0
1517,Desktop,Treatment,0
1518,Mobile,Control,0
1519,Desktop,Treatment,0
1520,Mobile,Control,0
1521,Desktop,Treatment,0
1522,Mobile,Control,0
1523,Desktop,Control,1
1524,Desktop,Control,0
1525,Desktop,Treatment,1
1526,Desktop,Treatment,1
1527,Desktop,Control,0
1528,Desktop,Treatment,0
1529,Mobile,Treatment,0
1530,Desktop,Control,0
1531,Desktop,Control,0
1532,Desktop,Treatment,0
1533,Desktop,Treatment,0
1534,Desktop,Treatment,0
1535,Desktop,Treatment,0
1536,Desktop,Treatment,0
1537,Desktop,Treatment,0
1538,Desktop,Control,0
1539,Desktop,Treatment,0
1540,Desktop,Treatment,0
1541,Desktop,Control,0
1542,Desktop,Treatment,0
1543,Desktop,Treatment,0
1544,Desktop,Control,0
1545,Mobile,Treatment,0
1546,Desktop,Treatment,1
1547,Mobile,Control,0
1548,Desktop,Treatment,0
1549,Desktop,Treatment,0
1550,Desktop,Control,0
1551,Mobile,Treatment,0
1552,Desktop,Control,0
1553,Mobile,Treatment,0
1554,Mobile,Treatment,0
1555,Desktop,Control,0
1556,Desktop,Control,0
1557,Desktop,Treatment,1
1558,Desktop,Control,0
1559,Mobile,Treatment,0
1560,Mobile,Treatment,0
1561,Desktop,Treatment,0
1562,Desktop,Control,0
1563,Desktop,Control,0
1564,Desktop,Control,1
1565,Mobile,Control,0
1566,Desktop,Control,0
1567,Desktop,Control,0
1568,Desktop,Treatment,0
1569,Desktop,Treatment,0
1570,Desktop,Control,0
1571,Desktop,Control,0
1572,Desktop,Treatment,0
1573,Desktop,Treatment,0
1574,Mobile,Treatment,0
1575,Desktop,Treatment,0
1576,Desktop,Treatment,0
1577,Desktop,Control,0
1578,Desktop,Treatment,0
1579,Desktop,Control,0
1580,Desktop,Treatment,0
1581,Desktop,Treatment,0
1582,Desktop,Control,0
1583,Desktop,Treatment,0
1584,Desktop,Treatment,1
1585,Mobile,Treatment,0
1586,Desktop,Control,0
1587,Desktop,Treatment,0
1588,Desktop,Control,0
1589,Desktop,Control,0
1590,Desktop,Control,1
1591,Desktop,Treatment,1
1592,Mobile,Treatment,0
1593,Desktop,Treatment,1
1594,Desktop,Treatment,0
1595,Desktop,Control,0
1596,Desktop,Treatment,0
1597,Desktop,Control,0
1598,Desktop,Control,0
1599,Desktop,Control,0
1600,Mobile,Control,0
1601,Desktop,Control,0
1602,Desktop,Control,0
1603,Desktop,Control,0
1604,Desktop,Treatment,0
1605,Desktop,Control,0
1606,Desktop,Treatment,0
1607,Desktop,Treatment,0
1608,Mobile,Treatment,0
1609,Desktop,Treatment,0
1610,Desktop,Control,0
1611,Mobile,Control,0
1612,Desktop,Treatment,1
1613,Desktop,Treatment,0
1614,Desktop,Treatment,1
1615,Desktop,Treatment,1
1616,Desktop,Treatment,0
1617,Mobile,Control,0
1618,Desktop,Treatment,0
1619,Desktop,Treatment,0
1620,Desktop,Treatment,0
1621,Desktop,Control,0
1622,Desktop,Control,0
1623,Desktop,Treatment,1
1624,Mobile,Treatment,0
1625,Desktop,Control,0
1626,Desktop,Treatment,0
1627,Desktop,Control,0
1628,Desktop,Control,0
1629,Desktop,Treatment,0
1630,Desktop,Control,0
1631,Desktop,Control,0
1632,Desktop,Control,0
1633,Desktop,Treatment,0
1634,Desktop,Control,0
1635,Mobile,Treatment,0
1636,Desktop,Control,0
1637,Desktop,Control,0
1638,Desktop,Treatment,1
1639,Mobile,Treatment,0
1640,Mobile,Treatment,0
1641,Desktop,Control,0
1642,Mobile,Control,0
1643,Desktop,Treatment,0
1644,Desktop,Control,0
1645,Desktop,Treatment,0
1646,Desktop,Treatment,0
1647,Desktop,Treatment,0
1648,Mobile,Control,0
1649,Desktop,Control,0
1650,Desktop,Treatment,0
1651,Desktop,Control,1
1652,Desktop,Treatment,0
1653,Desktop,Treatment,0
1654,Desktop,Control,0
1655,Desktop,Treatment,0
1656,Mobile,Control,0
1657,Desktop,Control,1
1658,Desktop,Control,0
1659,Desktop,Treatment,0
1660,Desktop,Treatment,0
1661,Desktop,Treatment,0
1662,Desktop,Control,1
1663,Mobile,Treatment,0
1664,Desktop,Treatment,0
1665,Mobile,Control,0
1666,Mobile,Control,0
1667,Desktop,Control,0
1668,Mobile,Control,0
1669,Desktop,Treatment,1
1670,Mobile,Treatment,0
1671,Desktop,Control,0
1672,Mobile,Control,0
1673,Mobile,Control,0
1674,Mobile,Treatment,1
1675,Desktop,Treatment,0
1676,Desktop,Treatment,1
1677,Desktop,Treatment,0
1678,Desktop,Treatment,0
1679,Desktop,Treatment,0
1680,Desktop,Control,1
1681,Desktop,Treatment,0
1682,Mobile,Treatment,0
1683,Desktop,Control,0
1684,Mobile,Control,0
1685,Desktop,Control,0
1686,Mobile,Control,0
1687,Mobile,Control,0
1688,Desktop,Treatment,1
1689,Desktop,Control,0
1690,Desktop,Control,0
1691,Desktop,Treatment,0
1692,Desktop,Treatment,0
1693,Desktop,Treatment,1
1694,Desktop,Treatment,0
1695,Desktop,Control,0
1696,Desktop,Treatment,0
1697,Desktop,Control,0
1698,Desktop,Treatment,0
1699,Mobile,Control,0
1700,Desktop,Treatment,1
1701,Mobile,Control,0
1702,Desktop,Treatment,0
1703,Desktop,Control,0
1704,Desktop,Control,0
1705,Desktop,Control,0
1706,Desktop,Control,0
1707,Desktop,Control,0
1708,Desktop,Treatment,0
1709,Desktop,Control,0
1710,Desktop,Treatment,0
1711,Desktop,Treatment,0
1712,Desktop,Control,0
1713,Desktop,Control,0
1714,Desktop,Control,1
1715,Desktop,Treatment,0
1716,Mobile,Control,0
1717,Desktop,Control,0
1718,Desktop,Treatment,0
1719,Mobile,Treatment,0
1720,Desktop,Control,0
1721,Desktop,Treatment,0
1722,Desktop,Treatment,0
1723,Desktop,Control,0
1724,Desktop,Control,0
1725,Desktop,Control,0
1726,Desktop,Treatment,1
1727,Desktop,Control,0
1728,Mobile,Control,0
1729,Mobile,Control,0
1730,Desktop,Control,0
1731,Desktop,Control,0
1732,Desktop,Control,0
1733,Desktop,Treatment,0
1734,Desktop,Control,0
1735,Desktop,Treatment,1
1736,Mobile,Control,0
1737,Desktop,Control,0
1738,Desktop,Control,1
1739,Desktop,Treatment,0
1740,Desktop,Treatment,0
1741,Mobile,Treatment,0
1742,Desktop,Treatment,1
1743,Desktop,Treatment,0
1744,Desktop,Control,0
1745,Desktop,Control,0
1746,Desktop,Control,0
1747,Desktop,Treatment,0
1748,Desktop,Control,0
1749,Desktop,Treatment,0
1750,Desktop,Control,0
1751,Desktop,Treatment,0
1752,Desktop,Control,0
1753,Desktop,Control,0
1754,Desktop,Control,0
1755,Mobile,Control,0
1756,Mobile,Treatment,0
1757,Mobile,Treatment,0
1758,Desktop,Control,0
1759,Desktop,Treatment,0
1760,Desktop,Control,0
1761,Desktop,Control,0
1762,Mobile,Treatment,0
1763,Desktop,Treatment,0
1764,Desktop,Control,0
1765,Desktop,Treatment,0
1766,Desktop,Control,0
1767,Desktop,Control,0
1768,Desktop,Treatment,0
1769,Desktop,Control,0
1770,Desktop,Control,0
1771,Desktop,Control,0
1772,Desktop,Treatment,1
1773,Mobile,Treatment,0
1774,Mobile,Treatment,0
1775,Desktop,Treatment,0
1776,Desktop,Control,0
1777,Desktop,Control,0
1778,Desktop,Control,0
1779,Desktop,Control,0
1780,Mobile,Treatment,0
1781,Desktop,Control,1
1782,Mobile,Control,0
1783,Desktop,Control,0
1784,Desktop,Treatment,0
1785,Desktop,Control,0
1786,Mobile,Control,0
1787,Desktop,Treatment,0
1788,Desktop,Treatment,0
1789,Desktop,Treatment,0
1790,Desktop,Treatment,0
1791,Desktop,Treatment,0
1792,Desktop,Treatment,0
1793,Desktop,Treatment,0
1794,Desktop,Control,0
1795,Desktop,Control,0
1796,Desktop,Control,0
1797,Desktop,Treatment,1
1798,Desktop,Control,0
1799,Desktop,Control,0
1800,Desktop,Control,0
1801,Mobile,Control,0
1802,Desktop,Treatment,0
1803,Desktop,Control,0
1804,Desktop,Treatment,0
1805,Desktop,Treatment,1
1806,Desktop,Control,0
1807,Desktop,Treatment,0
1808,Desktop,Control,0
1809,Desktop,Treatment,0
1810,Desktop,Treatment,0
1811,Desktop,Control,1
1812,Desktop,Treatment,0
1813,Desktop,Control,0
1814,Desktop,Control,0
1815,Desktop,Treatment,0
1816,Mobile,Treatment,0
1817,Desktop,Control,0
1818,Desktop,Treatment,0
1819,Desktop,Treatment,0
1820,Desktop,Treatment,0
1821,Desktop,Control,0
1822,Desktop,Treatment,0
1823,Desktop,Treatment,0
1824,Desktop,Treatment,0
1825,Desktop,Control,0
1826,Desktop,Treatment,0
1827,Desktop,Treatment,1
1828,Mobile,Control,0
1829,Desktop,Control,0
1830,Desktop,Control,0
1831,Mobile,Treatment,0
1832,Desktop,Control,1
1833,Desktop,Treatment,0
1834,Desktop,Control,0
1835,Mobile,Treatment,0
1836,Desktop,Control,0
1837,Desktop,Treatment,0
1838,Desktop,Treatment,0
1839,Mobile,Control,0
1840,Desktop,Control,0
1841,Desktop,Control,0
1842,Desktop,Control,0
1843,Desktop,Control,0
1844,Desktop,Control,0
1845,Mobile,Treatment,0
1846,Desktop,Treatment,0
1847,Desktop,Treatment,0
1848,Desktop,Control,0
1849,Mobile,Control,0
1850,Desktop,Control,0
1851,Desktop,Control,0
1852,Mobile,Control,0
1853,Mobile,Control,0
1854,Mobile,Treatment,0
1855,Mobile,Treatment,0
1856,Desktop,Control,0
1857,Desktop,Control,0
1858,Desktop,Control,0
